"Points:0","Points:1","Points:2","RDF","U:0","U:1","U:2","alpha.water","delta","p","p_rgh","psi"
1.45,1.9,0,0,1,0.5,0,1,26.667,-5.3963e-10,-5.3963e-10,0.05625
1.475,1.9,0,0,1,0.5,0,1,26.667,-5.4027e-10,-5.4027e-10,0.05625
1.5,1.9,0,0,1,0.5,0,1,26.667,-5.3982e-10,-5.3982e-10,0.05625
1.525,1.9,0,0,1,0.5,0,1,26.667,-5.3917e-10,-5.3917e-10,0.05625
1.55,1.9,0,0,1,0.5,0,1,26.667,-5.3993e-10,-5.3993e-10,0.05625
1.575,1.9,0,0,1,0.5,0,1,26.667,-5.419e-10,-5.419e-10,0.05625
1.6,1.9,0,0,1,0.5,0,1,26.667,-5.4362e-10,-5.4362e-10,0.05625
1.625,1.9,0,0,1,0.5,0,1,26.667,-5.4482e-10,-5.4482e-10,0.05625
1.65,1.9,0,0,1,0.5,0,1,26.667,-5.4544e-10,-5.4544e-10,0.05625
1.675,1.9,0,0,1,0.5,0,1,26.667,-5.4544e-10,-5.4544e-10,0.05625
1.7,1.9,0,0,1,0.5,0,1,26.667,-5.4508e-10,-5.4508e-10,0.05625
1.725,1.9,0,0,1,0.5,0,1,26.667,-5.4423e-10,-5.4423e-10,0.05625
1.75,1.9,0,0,1,0.5,0,1,26.667,-5.4406e-10,-5.4406e-10,0.05625
1.775,1.9,0,0,1,0.5,0,1,26.667,-5.4486e-10,-5.4486e-10,0.05625
1.8,1.9,0,0,1,0.5,0,1,26.667,-5.4521e-10,-5.4521e-10,0.05625
1.825,1.9,0,0,1,0.5,0,1,26.667,-5.4563e-10,-5.4563e-10,0.05625
1.85,1.9,0,0,1,0.5,0,1,26.667,-5.4498e-10,-5.4498e-10,0.05625
1.875,1.9,0,0,1,0.5,0,1,26.667,-5.4358e-10,-5.4358e-10,0.05625
1.9,1.9,0,0,1,0.5,0,1,26.667,-5.4332e-10,-5.4332e-10,0.05625
1.925,1.9,0,0,1,0.5,0,1,26.667,-5.4383e-10,-5.4383e-10,0.05625
1.95,1.9,0,0,1,0.5,0,1,26.667,-5.442e-10,-5.442e-10,0.05625
1.975,1.9,0,0,1,0.5,0,1,26.667,-5.4458e-10,-5.4458e-10,0.05625
2,1.9,0,0,1,0.5,0,1,26.667,-5.4482e-10,-5.4482e-10,0.05625
2.025,1.9,0,0,1,0.5,0,1,26.667,-5.4442e-10,-5.4442e-10,0.05625
2.05,1.9,0,0,1,0.5,0,1,26.667,-5.4418e-10,-5.4418e-10,0.05625
2.075,1.9,0,0,1,0.5,0,1,26.667,-5.4522e-10,-5.4522e-10,0.05625
2.1,1.9,0,0,1,0.5,0,1,26.667,-5.4624e-10,-5.4624e-10,0.05625
2.125,1.9,0,0,1,0.5,0,1,26.667,-5.4658e-10,-5.4658e-10,0.05625
2.15,1.9,0,0,1,0.5,0,1,26.667,-5.4685e-10,-5.4685e-10,0.05625
2.175,1.9,0,0,1,0.5,0,1,26.667,-5.4728e-10,-5.4728e-10,0.05625
2.2,1.9,0,0,1,0.5,0,1,26.667,-5.4837e-10,-5.4837e-10,0.05625
2.225,1.9,0,0,1,0.5,0,1,26.667,-5.492e-10,-5.492e-10,0.05625
2.25,1.9,0,0,1,0.5,0,1,26.667,-5.4906e-10,-5.4906e-10,0.05625
2.275,1.9,0,0,1,0.5,0,1,26.667,-5.4896e-10,-5.4896e-10,0.05625
2.3,1.9,0,0,1,0.5,0,1,26.667,-5.4864e-10,-5.4864e-10,0.05625
2.325,1.9,0,0,1,0.5,0,1,26.667,-5.4812e-10,-5.4812e-10,0.05625
2.35,1.9,0,0,1,0.5,0,1,26.667,-5.4801e-10,-5.4801e-10,0.05625
2.375,1.9,0,0,1,0.5,0,1,26.667,-5.4829e-10,-5.4829e-10,0.05625
2.4,1.9,0,0,1,0.5,0,1,26.667,-5.4825e-10,-5.4825e-10,0.05625
2.425,1.9,0,0,1,0.5,0,1,26.667,-5.4793e-10,-5.4793e-10,0.05625
2.45,1.9,0,0,1,0.5,0,1,26.667,-5.4871e-10,-5.4871e-10,0.05625
2.475,1.9,0,0,1,0.5,0,1,26.667,-5.4978e-10,-5.4978e-10,0.05625
2.5,1.9,0,0,1,0.5,0,1,26.667,-5.5072e-10,-5.5072e-10,0.05625
2.525,1.9,0,0,1,0.5,0,1,26.667,-5.511e-10,-5.511e-10,0.05625
2.55,1.9,0,0,1,0.5,0,1,26.667,-5.5154e-10,-5.5154e-10,0.05625
2.575,1.9,0,0,1,0.5,0,1,26.667,-5.5304e-10,-5.5304e-10,0.05625
2.6,1.9,0,0,1,0.5,0,1,26.667,-5.5415e-10,-5.5415e-10,0.05625
2.625,1.9,0,0,1,0.5,0,1,26.667,-5.5407e-10,-5.5407e-10,0.05625
2.65,1.9,0,0,1,0.5,0,1,26.667,-5.5412e-10,-5.5412e-10,0.05625
2.675,1.9,0,0,1,0.5,0,1,26.667,-5.5496e-10,-5.5496e-10,0.05625
2.7,1.9,0,0,1,0.5,0,1,26.667,-5.5531e-10,-5.5531e-10,0.05625
2.725,1.9,0,0,1,0.5,0,1,26.667,-5.5559e-10,-5.5559e-10,0.05625
2.75,1.9,0,0,1,0.5,0,1,26.667,-5.5527e-10,-5.5527e-10,0.05625
2.775,1.9,0,0,1,0.5,0,1,26.667,-5.5387e-10,-5.5387e-10,0.05625
2.8,1.9,0,0,1,0.5,0,1,26.667,-5.5359e-10,-5.5359e-10,0.05625
2.825,1.9,0,0,1,0.5,0,1,26.667,-5.541e-10,-5.541e-10,0.05625
2.85,1.9,0,0,1,0.5,0,1,26.667,-5.5437e-10,-5.5437e-10,0.05625
2.875,1.9,0,0,1,0.5,0,1,26.667,-5.5461e-10,-5.5461e-10,0.05625
2.9,1.9,0,0,1,0.5,0,1,26.667,-5.5534e-10,-5.5534e-10,0.05625
2.925,1.9,0,0,1,0.5,0,1,26.667,-5.5571e-10,-5.5571e-10,0.05625
2.95,1.9,0,0,1,0.5,0,1,26.667,-5.5577e-10,-5.5577e-10,0.05625
2.975,1.9,0,0,1,0.5,0,1,26.667,-5.5657e-10,-5.5657e-10,0.05625
3,1.9,0,0,1,0.5,0,1,26.667,-5.5735e-10,-5.5735e-10,0.05625
3.025,1.9,0,0,1,0.5,0,1,26.667,-5.5801e-10,-5.5801e-10,0.05625
3.05,1.9,0,0,1,0.5,0,1,26.667,-5.5839e-10,-5.5839e-10,0.05625
3.075,1.9,0,0,1,0.5,0,1,26.667,-5.5845e-10,-5.5845e-10,0.05625
3.1,1.9,0,0,1,0.5,0,1,26.667,-5.5861e-10,-5.5861e-10,0.05625
3.125,1.9,0,0,1,0.5,0,1,26.667,-5.5897e-10,-5.5897e-10,0.05625
3.15,1.9,0,0,1,0.5,0,1,26.667,-5.5994e-10,-5.5994e-10,0.05625
3.175,1.9,0,0,1,0.5,0,1,26.667,-5.6159e-10,-5.6159e-10,0.05625
3.2,1.9,0,0,1,0.5,0,1,26.667,-5.6268e-10,-5.6268e-10,0.05625
3.225,1.9,0,0,1,0.5,0,1,26.667,-5.6304e-10,-5.6304e-10,0.05625
3.25,1.9,0,0,1,0.5,0,1,26.667,-5.6264e-10,-5.6264e-10,0.05625
3.275,1.9,0,0,1,0.5,0,1,26.667,-5.6235e-10,-5.6235e-10,0.05625
3.3,1.9,0,0,1,0.5,0,1,26.667,-5.6269e-10,-5.6269e-10,0.05625
3.325,1.9,0,0,1,0.5,0,1,26.667,-5.6216e-10,-5.6216e-10,0.05625
3.35,1.9,0,0,1,0.5,0,1,26.667,-5.6174e-10,-5.6174e-10,0.05625
3.375,1.9,0,0,1,0.5,0,1,26.667,-5.6167e-10,-5.6167e-10,0.05625
3.4,1.9,0,0,1,0.5,0,1,26.667,-5.6116e-10,-5.6116e-10,0.05625
3.425,1.9,0,0,1,0.5,0,1,26.667,-5.6075e-10,-5.6075e-10,0.05625
3.45,1.9,0,0,1,0.5,0,1,26.667,-5.5998e-10,-5.5998e-10,0.05625
3.475,1.9,0,0,1,0.5,0,1,26.667,-5.5949e-10,-5.5949e-10,0.05625
3.5,1.9,0,0,1,0.5,0,1,26.667,-5.5874e-10,-5.5874e-10,0.05625
3.525,1.9,0,0,1,0.5,0,1,26.667,-5.5795e-10,-5.5795e-10,0.05625
3.55,1.9,0,0,1,0.5,0,1,26.667,-5.5713e-10,-5.5713e-10,0.05625
3.575,1.9,0,0,1,0.5,0,1,26.667,-5.5537e-10,-5.5537e-10,0.05625
3.6,1.9,0,0,1,0.5,0,1,26.667,-5.5425e-10,-5.5425e-10,0.05625
3.625,1.9,0,0,1,0.5,0,1,26.667,-5.5351e-10,-5.5351e-10,0.05625
3.65,1.9,0,0,1,0.5,0,1,26.667,-5.521e-10,-5.521e-10,0.05625
3.675,1.9,0,0,1,0.5,0,1,26.667,-5.5074e-10,-5.5074e-10,0.05625
3.7,1.9,0,0,1,0.5,0,1,26.667,-5.5003e-10,-5.5003e-10,0.05625
3.725,1.9,0,0,1,0.5,0,1,26.667,-5.4942e-10,-5.4942e-10,0.05625
3.75,1.9,0,0,1,0.5,0,1,26.667,-5.4839e-10,-5.4839e-10,0.05625
3.775,1.9,0,0,1,0.5,0,1,26.667,-5.4741e-10,-5.4741e-10,0.05625
3.8,1.9,0,0,1,0.5,0,1,26.667,-5.4677e-10,-5.4677e-10,0.05625
3.825,1.9,0,0,1,0.5,0,1,26.667,-5.466e-10,-5.466e-10,0.05625
3.85,1.9,0,0,1,0.5,0,1,26.667,-5.4656e-10,-5.4656e-10,0.05625
3.875,1.9,0,0,1,0.5,0,1,26.667,-5.4526e-10,-5.4526e-10,0.05625
3.9,1.9,0,0,1,0.5,0,1,26.667,-5.4365e-10,-5.4365e-10,0.05625
3.925,1.9,0,0,1,0.5,0,1,26.667,-5.4288e-10,-5.4288e-10,0.05625
3.95,1.9,0,0,1,0.5,0,1,26.667,-5.4222e-10,-5.4222e-10,0.05625
3.975,1.9,0,0,1,0.5,0,1,26.667,-5.4173e-10,-5.4173e-10,0.05625
4,1.9,0,0,1,0.5,0,1,26.667,-5.4059e-10,-5.4059e-10,0.05625
4.025,1.9,0,0,1,0.5,0,1,26.667,-5.3918e-10,-5.3918e-10,0.05625
4.05,1.9,0,0,1,0.5,0,1,26.667,-5.3791e-10,-5.3791e-10,0.05625
4.075,1.9,0,0,1,0.5,0,1,26.667,-5.3579e-10,-5.3579e-10,0.05625
4.1,1.9,0,0,1,0.5,0,1,26.667,-5.3419e-10,-5.3419e-10,0.05625
4.125,1.9,0,0,1,0.5,0,1,26.667,-5.3342e-10,-5.3342e-10,0.05625
4.15,1.9,0,0,1,0.5,0,1,26.667,-5.3281e-10,-5.3281e-10,0.05625
4.175,1.9,0,0,1,0.5,0,1,26.667,-5.3167e-10,-5.3167e-10,0.05625
4.2,1.9,0,0,1,0.5,0,1,26.667,-5.303e-10,-5.303e-10,0.05625
4.225,1.9,0,0,1,0.5,0,1,26.667,-5.2914e-10,-5.2914e-10,0.05625
4.25,1.9,0,0,1,0.5,0,1,26.667,-5.2783e-10,-5.2783e-10,0.05625
4.275,1.9,0,0,1,0.5,0,1,26.667,-5.2743e-10,-5.2743e-10,0.05625
4.3,1.9,0,0,1,0.5,0,1,26.667,-5.2767e-10,-5.2767e-10,0.05625
4.325,1.9,0,0,1,0.5,0,1,26.667,-5.2733e-10,-5.2733e-10,0.05625
4.35,1.9,0,0,1,0.5,0,1,26.667,-5.2579e-10,-5.2579e-10,0.05625
4.375,1.9,0,0,1,0.5,0,1,26.667,-5.24e-10,-5.24e-10,0.05625
4.4,1.9,0,0,1,0.5,0,1,26.667,-5.223e-10,-5.223e-10,0.05625
4.425,1.9,0,0,1,0.5,0,1,26.667,-5.2029e-10,-5.2029e-10,0.05625
4.45,1.9,0,0,1,0.5,0,1,26.667,-5.1896e-10,-5.1896e-10,0.05625
4.475,1.9,0,0,1,0.5,0,1,26.667,-5.1759e-10,-5.1759e-10,0.05625
4.5,1.9,0,0,1,0.5,0,1,26.667,-5.1608e-10,-5.1608e-10,0.05625
4.525,1.9,0,0,1,0.5,0,1,26.667,-5.1543e-10,-5.1543e-10,0.05625
4.55,1.9,0,0,1,0.5,0,1,26.667,-5.1488e-10,-5.1488e-10,0.05625
4.575,1.9,0,0,1,0.5,0,1,26.667,-5.1365e-10,-5.1365e-10,0.05625
4.6,1.9,0,0,1,0.5,0,1,26.667,-5.1184e-10,-5.1184e-10,0.05625
4.625,1.9,0,0,1,0.5,0,1,26.667,-5.1039e-10,-5.1039e-10,0.05625
4.65,1.9,0,0,1,0.5,0,1,26.667,-5.09e-10,-5.09e-10,0.05625
4.675,1.9,0,0,1,0.5,0,1,26.667,-5.0803e-10,-5.0803e-10,0.05625
4.7,1.9,0,0,1,0.5,0,1,26.667,-5.0749e-10,-5.0749e-10,0.05625
4.725,1.9,0,0,1,0.5,0,1,26.667,-5.0722e-10,-5.0722e-10,0.05625
4.75,1.9,0,0,1,0.5,0,1,26.667,-5.0678e-10,-5.0678e-10,0.05625
4.775,1.9,0,0,1,0.5,0,1,26.667,-5.0492e-10,-5.0492e-10,0.05625
4.8,1.9,0,0,1,0.5,0,1,26.667,-5.0331e-10,-5.0331e-10,0.05625
4.825,1.9,0,0,1,0.5,0,1,26.667,-5.0279e-10,-5.0279e-10,0.05625
4.85,1.9,0,0,1,0.5,0,1,26.667,-5.0247e-10,-5.0247e-10,0.05625
4.875,1.9,0,0,1,0.5,0,1,26.667,-5.0129e-10,-5.0129e-10,0.05625
4.9,1.9,0,0,1,0.5,0,1,26.667,-4.9968e-10,-4.9968e-10,0.05625
4.925,1.9,0,0,1,0.5,0,1,26.667,-4.9779e-10,-4.9779e-10,0.05625
4.95,1.9,0,0,1,0.5,0,1,26.667,-4.9743e-10,-4.9743e-10,0.05625
4.975,1.9,0,0,1,0.5,0,1,26.667,-4.9331e-10,-4.9331e-10,0.05625
5,1.9,0,0,1,0.5,0,1,26.667,-4.8836e-10,-4.8836e-10,0.05625
0,1.925,0,0,1,0.5,0,1,26.667,-5.5956e-10,-5.5956e-10,0.05625
0.025,1.925,0,0,1,0.5,0,1,26.667,-5.5908e-10,-5.5908e-10,0.05625
0.05,1.925,0,0,1,0.5,0,1,26.667,-5.5775e-10,-5.5775e-10,0.05625
0.075,1.925,0,0,1,0.5,0,1,26.667,-5.5665e-10,-5.5665e-10,0.05625
0.1,1.925,0,0,1,0.5,0,1,26.667,-5.5622e-10,-5.5622e-10,0.05625
0.125,1.925,0,0,1,0.5,0,1,26.667,-5.5619e-10,-5.5619e-10,0.05625
0.15,1.925,0,0,1,0.5,0,1,26.667,-5.5612e-10,-5.5612e-10,0.05625
0.175,1.925,0,0,1,0.5,0,1,26.667,-5.5596e-10,-5.5596e-10,0.05625
0.2,1.925,0,0,1,0.5,0,1,26.667,-5.559e-10,-5.559e-10,0.05625
0.225,1.925,0,0,1,0.5,0,1,26.667,-5.552e-10,-5.552e-10,0.05625
0.25,1.925,0,0,1,0.5,0,1,26.667,-5.5436e-10,-5.5436e-10,0.05625
0.275,1.925,0,0,1,0.5,0,1,26.667,-5.5374e-10,-5.5374e-10,0.05625
0.3,1.925,0,0,1,0.5,0,1,26.667,-5.5239e-10,-5.5239e-10,0.05625
0.325,1.925,0,0,1,0.5,0,1,26.667,-5.5021e-10,-5.5021e-10,0.05625
0.35,1.925,0,0,1,0.5,0,1,26.667,-5.4815e-10,-5.4815e-10,0.05625
0.375,1.925,0,0,1,0.5,0,1,26.667,-5.4706e-10,-5.4706e-10,0.05625
0.4,1.925,0,0,1,0.5,0,1,26.667,-5.4669e-10,-5.4669e-10,0.05625
0.425,1.925,0,0,1,0.5,0,1,26.667,-5.4621e-10,-5.4621e-10,0.05625
0.45,1.925,0,0,1,0.5,0,1,26.667,-5.4639e-10,-5.4639e-10,0.05625
0.475,1.925,0,0,1,0.5,0,1,26.667,-5.4671e-10,-5.4671e-10,0.05625
0.5,1.925,0,0,1,0.5,0,1,26.667,-5.4603e-10,-5.4603e-10,0.05625
0.525,1.925,0,0,1,0.5,0,1,26.667,-5.4565e-10,-5.4565e-10,0.05625
0.55,1.925,0,0,1,0.5,0,1,26.667,-5.455e-10,-5.455e-10,0.05625
0.575,1.925,0,0,1,0.5,0,1,26.667,-5.4475e-10,-5.4475e-10,0.05625
0.6,1.925,0,0,1,0.5,0,1,26.667,-5.4317e-10,-5.4317e-10,0.05625
0.625,1.925,0,0,1,0.5,0,1,26.667,-5.4128e-10,-5.4128e-10,0.05625
0.65,1.925,0,0,1,0.5,0,1,26.667,-5.3931e-10,-5.3931e-10,0.05625
0.675,1.925,0,0,1,0.5,0,1,26.667,-5.3737e-10,-5.3737e-10,0.05625
0.7,1.925,0,0,1,0.5,0,1,26.667,-5.3639e-10,-5.3639e-10,0.05625
0.725,1.925,0,0,1,0.5,0,1,26.667,-5.3547e-10,-5.3547e-10,0.05625
0.75,1.925,0,0,1,0.5,0,1,26.667,-5.343e-10,-5.343e-10,0.05625
0.775,1.925,0,0,1,0.5,0,1,26.667,-5.3352e-10,-5.3352e-10,0.05625
0.8,1.925,0,0,1,0.5,0,1,26.667,-5.33e-10,-5.33e-10,0.05625
0.825,1.925,0,0,1,0.5,0,1,26.667,-5.3235e-10,-5.3235e-10,0.05625
0.85,1.925,0,0,1,0.5,0,1,26.667,-5.3175e-10,-5.3175e-10,0.05625
0.875,1.925,0,0,1,0.5,0,1,26.667,-5.3176e-10,-5.3176e-10,0.05625
0.9,1.925,0,0,1,0.5,0,1,26.667,-5.3221e-10,-5.3221e-10,0.05625
0.925,1.925,0,0,1,0.5,0,1,26.667,-5.3257e-10,-5.3257e-10,0.05625
0.95,1.925,0,0,1,0.5,0,1,26.667,-5.3281e-10,-5.3281e-10,0.05625
0.975,1.925,0,0,1,0.5,0,1,26.667,-5.3294e-10,-5.3294e-10,0.05625
1,1.925,0,0,1,0.5,0,1,26.667,-5.3355e-10,-5.3355e-10,0.05625
1.025,1.925,0,0,1,0.5,0,1,26.667,-5.3425e-10,-5.3425e-10,0.05625
1.05,1.925,0,0,1,0.5,0,1,26.667,-5.3425e-10,-5.3425e-10,0.05625
1.075,1.925,0,0,1,0.5,0,1,26.667,-5.3427e-10,-5.3427e-10,0.05625
1.1,1.925,0,0,1,0.5,0,1,26.667,-5.3435e-10,-5.3435e-10,0.05625
1.125,1.925,0,0,1,0.5,0,1,26.667,-5.3502e-10,-5.3502e-10,0.05625
1.15,1.925,0,0,1,0.5,0,1,26.667,-5.3564e-10,-5.3564e-10,0.05625
1.175,1.925,0,0,1,0.5,0,1,26.667,-5.3601e-10,-5.3601e-10,0.05625
1.2,1.925,0,0,1,0.5,0,1,26.667,-5.365e-10,-5.365e-10,0.05625
1.225,1.925,0,0,1,0.5,0,1,26.667,-5.3637e-10,-5.3637e-10,0.05625
1.25,1.925,0,0,1,0.5,0,1,26.667,-5.3523e-10,-5.3523e-10,0.05625
1.275,1.925,0,0,1,0.5,0,1,26.667,-5.3478e-10,-5.3478e-10,0.05625
1.3,1.925,0,0,1,0.5,0,1,26.667,-5.3569e-10,-5.3569e-10,0.05625
1.325,1.925,0,0,1,0.5,0,1,26.667,-5.363e-10,-5.363e-10,0.05625
1.35,1.925,0,0,1,0.5,0,1,26.667,-5.3633e-10,-5.3633e-10,0.05625
1.375,1.925,0,0,1,0.5,0,1,26.667,-5.3664e-10,-5.3664e-10,0.05625
1.4,1.925,0,0,1,0.5,0,1,26.667,-5.3769e-10,-5.3769e-10,0.05625
1.425,1.925,0,0,1,0.5,0,1,26.667,-5.3853e-10,-5.3853e-10,0.05625
1.45,1.925,0,0,1,0.5,0,1,26.667,-5.3949e-10,-5.3949e-10,0.05625
1.475,1.925,0,0,1,0.5,0,1,26.667,-5.4016e-10,-5.4016e-10,0.05625
1.5,1.925,0,0,1,0.5,0,1,26.667,-5.398e-10,-5.398e-10,0.05625
1.525,1.925,0,0,1,0.5,0,1,26.667,-5.3982e-10,-5.3982e-10,0.05625
1.55,1.925,0,0,1,0.5,0,1,26.667,-5.4122e-10,-5.4122e-10,0.05625
1.575,1.925,0,0,1,0.5,0,1,26.667,-5.4278e-10,-5.4278e-10,0.05625
1.6,1.925,0,0,1,0.5,0,1,26.667,-5.4418e-10,-5.4418e-10,0.05625
1.625,1.925,0,0,1,0.5,0,1,26.667,-5.4572e-10,-5.4572e-10,0.05625
1.65,1.925,0,0,1,0.5,0,1,26.667,-5.4613e-10,-5.4613e-10,0.05625
1.675,1.925,0,0,1,0.5,0,1,26.667,-5.4557e-10,-5.4557e-10,0.05625
1.7,1.925,0,0,1,0.5,0,1,26.667,-5.4514e-10,-5.4514e-10,0.05625
1.725,1.925,0,0,1,0.5,0,1,26.667,-5.446e-10,-5.446e-10,0.05625
1.75,1.925,0,0,1,0.5,0,1,26.667,-5.4411e-10,-5.4411e-10,0.05625
1.775,1.925,0,0,1,0.5,0,1,26.667,-5.4447e-10,-5.4447e-10,0.05625
1.8,1.925,0,0,1,0.5,0,1,26.667,-5.4523e-10,-5.4523e-10,0.05625
1.825,1.925,0,0,1,0.5,0,1,26.667,-5.4592e-10,-5.4592e-10,0.05625
1.85,1.925,0,0,1,0.5,0,1,26.667,-5.4594e-10,-5.4594e-10,0.05625
1.875,1.925,0,0,1,0.5,0,1,26.667,-5.4543e-10,-5.4543e-10,0.05625
1.9,1.925,0,0,1,0.5,0,1,26.667,-5.4502e-10,-5.4502e-10,0.05625
1.925,1.925,0,0,1,0.5,0,1,26.667,-5.4485e-10,-5.4485e-10,0.05625
1.95,1.925,0,0,1,0.5,0,1,26.667,-5.4489e-10,-5.4489e-10,0.05625
1.975,1.925,0,0,1,0.5,0,1,26.667,-5.4502e-10,-5.4502e-10,0.05625
2,1.925,0,0,1,0.5,0,1,26.667,-5.4514e-10,-5.4514e-10,0.05625
2.025,1.925,0,0,1,0.5,0,1,26.667,-5.4509e-10,-5.4509e-10,0.05625
2.05,1.925,0,0,1,0.5,0,1,26.667,-5.4535e-10,-5.4535e-10,0.05625
2.075,1.925,0,0,1,0.5,0,1,26.667,-5.4641e-10,-5.4641e-10,0.05625
2.1,1.925,0,0,1,0.5,0,1,26.667,-5.4742e-10,-5.4742e-10,0.05625
2.125,1.925,0,0,1,0.5,0,1,26.667,-5.4768e-10,-5.4768e-10,0.05625
2.15,1.925,0,0,1,0.5,0,1,26.667,-5.4767e-10,-5.4767e-10,0.05625
2.175,1.925,0,0,1,0.5,0,1,26.667,-5.4798e-10,-5.4798e-10,0.05625
2.2,1.925,0,0,1,0.5,0,1,26.667,-5.489e-10,-5.489e-10,0.05625
2.225,1.925,0,0,1,0.5,0,1,26.667,-5.4975e-10,-5.4975e-10,0.05625
2.25,1.925,0,0,1,0.5,0,1,26.667,-5.4964e-10,-5.4964e-10,0.05625
2.275,1.925,0,0,1,0.5,0,1,26.667,-5.4915e-10,-5.4915e-10,0.05625
2.3,1.925,0,0,1,0.5,0,1,26.667,-5.4869e-10,-5.4869e-10,0.05625
2.325,1.925,0,0,1,0.5,0,1,26.667,-5.4807e-10,-5.4807e-10,0.05625
2.35,1.925,0,0,1,0.5,0,1,26.667,-5.4796e-10,-5.4796e-10,0.05625
2.375,1.925,0,0,1,0.5,0,1,26.667,-5.4835e-10,-5.4835e-10,0.05625
2.4,1.925,0,0,1,0.5,0,1,26.667,-5.4813e-10,-5.4813e-10,0.05625
2.425,1.925,0,0,1,0.5,0,1,26.667,-5.4773e-10,-5.4773e-10,0.05625
2.45,1.925,0,0,1,0.5,0,1,26.667,-5.4833e-10,-5.4833e-10,0.05625
2.475,1.925,0,0,1,0.5,0,1,26.667,-5.4927e-10,-5.4927e-10,0.05625
2.5,1.925,0,0,1,0.5,0,1,26.667,-5.4993e-10,-5.4993e-10,0.05625
2.525,1.925,0,0,1,0.5,0,1,26.667,-5.5047e-10,-5.5047e-10,0.05625
2.55,1.925,0,0,1,0.5,0,1,26.667,-5.5108e-10,-5.5108e-10,0.05625
2.575,1.925,0,0,1,0.5,0,1,26.667,-5.5229e-10,-5.5229e-10,0.05625
2.6,1.925,0,0,1,0.5,0,1,26.667,-5.5321e-10,-5.5321e-10,0.05625
2.625,1.925,0,0,1,0.5,0,1,26.667,-5.5343e-10,-5.5343e-10,0.05625
2.65,1.925,0,0,1,0.5,0,1,26.667,-5.5388e-10,-5.5388e-10,0.05625
2.675,1.925,0,0,1,0.5,0,1,26.667,-5.5473e-10,-5.5473e-10,0.05625
2.7,1.925,0,0,1,0.5,0,1,26.667,-5.55e-10,-5.55e-10,0.05625
2.725,1.925,0,0,1,0.5,0,1,26.667,-5.5486e-10,-5.5486e-10,0.05625
2.75,1.925,0,0,1,0.5,0,1,26.667,-5.5431e-10,-5.5431e-10,0.05625
2.775,1.925,0,0,1,0.5,0,1,26.667,-5.5327e-10,-5.5327e-10,0.05625
2.8,1.925,0,0,1,0.5,0,1,26.667,-5.5309e-10,-5.5309e-10,0.05625
2.825,1.925,0,0,1,0.5,0,1,26.667,-5.531e-10,-5.531e-10,0.05625
2.85,1.925,0,0,1,0.5,0,1,26.667,-5.5349e-10,-5.5349e-10,0.05625
2.875,1.925,0,0,1,0.5,0,1,26.667,-5.5407e-10,-5.5407e-10,0.05625
2.9,1.925,0,0,1,0.5,0,1,26.667,-5.5422e-10,-5.5422e-10,0.05625
2.925,1.925,0,0,1,0.5,0,1,26.667,-5.5412e-10,-5.5412e-10,0.05625
2.95,1.925,0,0,1,0.5,0,1,26.667,-5.5456e-10,-5.5456e-10,0.05625
2.975,1.925,0,0,1,0.5,0,1,26.667,-5.5583e-10,-5.5583e-10,0.05625
3,1.925,0,0,1,0.5,0,1,26.667,-5.5673e-10,-5.5673e-10,0.05625
3.025,1.925,0,0,1,0.5,0,1,26.667,-5.5769e-10,-5.5769e-10,0.05625
3.05,1.925,0,0,1,0.5,0,1,26.667,-5.5822e-10,-5.5822e-10,0.05625
3.075,1.925,0,0,1,0.5,0,1,26.667,-5.5813e-10,-5.5813e-10,0.05625
3.1,1.925,0,0,1,0.5,0,1,26.667,-5.5831e-10,-5.5831e-10,0.05625
3.125,1.925,0,0,1,0.5,0,1,26.667,-5.5864e-10,-5.5864e-10,0.05625
3.15,1.925,0,0,1,0.5,0,1,26.667,-5.5987e-10,-5.5987e-10,0.05625
3.175,1.925,0,0,1,0.5,0,1,26.667,-5.6122e-10,-5.6122e-10,0.05625
3.2,1.925,0,0,1,0.5,0,1,26.667,-5.6187e-10,-5.6187e-10,0.05625
3.225,1.925,0,0,1,0.5,0,1,26.667,-5.6284e-10,-5.6284e-10,0.05625
3.25,1.925,0,0,1,0.5,0,1,26.667,-5.6316e-10,-5.6316e-10,0.05625
3.275,1.925,0,0,1,0.5,0,1,26.667,-5.6295e-10,-5.6295e-10,0.05625
3.3,1.925,0,0,1,0.5,0,1,26.667,-5.6322e-10,-5.6322e-10,0.05625
3.325,1.925,0,0,1,0.5,0,1,26.667,-5.6287e-10,-5.6287e-10,0.05625
3.35,1.925,0,0,1,0.5,0,1,26.667,-5.6222e-10,-5.6222e-10,0.05625
3.375,1.925,0,0,1,0.5,0,1,26.667,-5.6174e-10,-5.6174e-10,0.05625
3.4,1.925,0,0,1,0.5,0,1,26.667,-5.6136e-10,-5.6136e-10,0.05625
3.425,1.925,0,0,1,0.5,0,1,26.667,-5.6064e-10,-5.6064e-10,0.05625
3.45,1.925,0,0,1,0.5,0,1,26.667,-5.5952e-10,-5.5952e-10,0.05625
3.475,1.925,0,0,1,0.5,0,1,26.667,-5.5914e-10,-5.5914e-10,0.05625
3.5,1.925,0,0,1,0.5,0,1,26.667,-5.5853e-10,-5.5853e-10,0.05625
3.525,1.925,0,0,1,0.5,0,1,26.667,-5.5796e-10,-5.5796e-10,0.05625
